user_id,created_at,last_seen_at,email,acquisition_source,subscription_plan,plan_status,device_type,plan_start_date,plan_end_date,gender,age_group,age,campaign_id,utm_source,utm_campaign
usr_728007f1d591,2025-01-17 08:45:00,2025-07-04 15:44:00,eunjibag@example.org,facebook_ads,annual_pro,canceled,android,2025-01-26 08:45:00,2025-02-25 08:45:00,F,20s,21,cmp_003,google,sem24
usr_d55954a37b20,2025-03-01 09:09:00,2025-07-15 11:55:00,miyeongi@example.net,direct,none,none,android,,,M,30s,35,cmp_001,facebook,spring24
usr_20096d537259,2024-12-28 15:09:00,2025-07-16 19:35:00,seohyeon92@example.com,direct,monthly_basic,active,web,2025-01-04 15:09:00,,M,60s,105,cmp_002,referral,ref_buddy
usr_ab36835fae50,2024-12-17 06:49:00,2025-07-20 00:38:00,lryu@example.net,referral,monthly_basic,active,ios,2024-12-17 06:49:00,,M,10s,10,cmp_002,referral,ref_buddy
usr_7f0281a3b745,2024-12-25 20:04:00,2025-07-18 21:20:00,jiogja@example.net,referral,annual_pro,active,web,2024-12-31 20:04:00,,F,10s,18,cmp_001,facebook,spring24
usr_e4e534b14afe,2025-01-19 12:05:00,2025-07-11 13:00:00,dohyeon93@example.com,direct,none,none,android,,,M,30s,36,cmp_002,referral,ref_buddy
usr_cb7279b4178c,2025-01-20 19:28:00,2025-07-15 03:18:00,jaehosin@example.com,referral,annual_basic,active,ios,2025-01-22 19:28:00,,M,60s,65,cmp_002,referral,ref_buddy
usr_a88225a94a5b,2024-12-04 12:52:00,2025-06-30 17:43:00,yeongceol19@example.com,organic,monthly_pro,canceled,web,2024-12-14 12:52:00,2025-01-13 12:52:00,M,50s,50,cmp_002,referral,ref_buddy
usr_886cf17a63e8,2025-02-08 16:05:00,2025-07-16 12:28:00,mgim@example.net,organic,none,none,ios,,,M,50s,58,cmp_002,referral,ref_buddy
usr_713d307227ef,2024-12-15 19:41:00,2025-06-30 16:36:00,vcoe@example.org,referral,none,none,web,,,F,20s,27,cmp_002,referral,ref_buddy
usr_0d1bc16f0388,2025-02-20 01:27:00,2025-07-18 00:04:00,theo@example.com,referral,none,none,web,,,F,40s,42,cmp_001,facebook,spring24
usr_da752e04c9db,2025-01-25 19:10:00,2025-07-06 03:11:00,hyeonjugweon@example.org,google_cpc,none,none,android,,,F,40s,42,cmp_003,google,sem24
usr_72372ede9e9d,2025-02-03 13:39:00,2025-06-12 19:14:00,yejun61@example.com,organic,annual_pro,canceled,ios,2025-02-08 13:39:00,2025-03-10 13:39:00,M,50s,56,cmp_003,google,sem24
usr_61869ce82672,2025-02-24 16:54:00,2025-07-11 21:35:00,yeongsuggim@example.com,organic,annual_pro,canceled,web,2025-02-26 16:54:00,2025-03-28 16:54:00,M,20s,24,cmp_001,facebook,spring24
usr_27dffb19da75,2025-02-17 04:54:00,2025-07-18 22:45:00,qjang@example.org,referral,annual_pro,active,ios,2025-02-25 04:54:00,,M,60s,65,cmp_002,referral,ref_buddy
usr_45d1977482a7,2024-12-14 14:14:00,2025-06-25 01:06:00,jungsu86@example.com,direct,monthly_basic,active,ios,2025-04-01,,F,30s,31,cmp_003,google,sem24
usr_2ab7a2360caf,2025-02-21 20:06:00,2025-07-08 19:08:00,jieun87@example.com,direct,annual_pro,active,ios,2025-02-23 20:06:00,,F,40s,43,cmp_001,facebook,spring24
usr_eef45ec2e135,2025-02-27 16:36:00,2025-07-05 09:10:00,jeongjagang@example.org,referral,monthly_pro,active,android,2025-03-01 16:36:00,,F,60s,86,cmp_001,facebook,spring24
usr_f1e38b84aa18,2025-02-15 18:40:00,2025-07-14 10:13:00,seongmin02@example.com,referral,annual_basic,active,web,2025-02-25 18:40:00,,M,20s,29,cmp_002,referral,ref_buddy
usr_8c37f0f38f0f,2024-12-25 19:22:00,2025-07-21 21:33:00,jia34@example.net,direct,annual_pro,active,ios,2025-01-04 19:22:00,,M,50s,54,cmp_002,referral,ref_buddy
usr_b3734fd5bc17,2025-01-16 16:50:00,2025-07-17 21:45:00,vcoe@example.org,direct,monthly_pro,active,android,2025-01-16 16:50:00,,F,50s,56,cmp_001,facebook,spring24
usr_1095b2fdd682,2025-03-01 18:39:00,2025-07-12 04:07:00,sanghyeon03@example.net,google_cpc,none,none,android,,,M,10s,10,cmp_002,referral,ref_buddy
usr_dcc9891fc378,2024-12-20 15:11:00,2025-07-10 20:14:00,seoseoyeong@example.com,facebook_ads,monthly_basic,active,android,2024-12-26 15:11:00,,M,10s,15,cmp_003,google,sem24
usr_a4bef85c793d,2025-01-03 01:22:00,2025-07-18 08:38:00,isunog@example.org,google_cpc,none,none,web,,,F,50s,52,cmp_002,referral,ref_buddy
usr_ceff6e6e1f08,2024-12-07 03:45:00,2025-07-10 20:49:00,eungyeongbae@example.net,google_cpc,annual_pro,active,android,2024-12-13 03:45:00,,M,30s,38,cmp_003,google,sem24
usr_e11cd49faa51,2025-02-11 13:54:00,2025-07-20 07:12:00,jeongsug65@example.org,google_cpc,annual_basic,active,ios,2025-02-12 13:54:00,,F,10s,13,cmp_003,google,sem24
usr_1a1dde6472be,2025-01-08 06:15:00,2025-06-26 09:16:00,bagjimin@example.net,google_cpc,annual_basic,active,android,2025-01-09 06:15:00,,M,50s,51,cmp_003,google,sem24
usr_081b45e4ad48,2025-01-03 21:27:00,2025-07-18 06:41:00,jeongnamryu@example.com,facebook_ads,annual_basic,active,android,2025-01-06 21:27:00,,F,10s,12,cmp_002,referral,ref_buddy
usr_8dc1c39758fd,2025-02-04 21:01:00,2025-07-20 19:49:00,jiyeongbag@example.org,organic,monthly_basic,active,android,2025-02-11 21:01:00,,F,40s,41,cmp_003,google,sem24
usr_3aeba819402b,2025-02-15 10:48:00,2025-06-22 19:04:00,gi@example.com,referral,monthly_basic,canceled,web,2025-02-24 10:48:00,2025-03-26 10:48:00,M,30s,35,cmp_002,referral,ref_buddy
usr_4117e5dbce98,2024-12-09 12:24:00,2025-07-13 13:20:00,caeweon02@example.net,organic,none,none,ios,,,F,20s,23,cmp_001,facebook,spring24
usr_e97844724621,2025-02-05 09:11:00,2025-07-20 18:34:00,jihyegim@example.com,referral,annual_pro,active,ios,2025-02-10 09:11:00,,M,60s,68,cmp_002,referral,ref_buddy
usr_353b22de6903,2025-03-01 01:21:00,2025-07-12 20:36:00,minsui@example.org,referral,annual_basic,canceled,ios,2025-03-11 01:21:00,2025-04-10 01:21:00,M,30s,30,cmp_003,google,sem24
usr_fd4a9439650f,2025-02-24 06:57:00,2025-06-30 20:02:00,hanhyeonju@example.com,facebook_ads,none,none,android,,,M,50s,53,cmp_001,facebook,spring24
usr_e996d1672b7a,2024-12-07 14:56:00,2025-07-16 06:30:00,isujin@example.org,organic,annual_pro,active,web,2024-12-08 14:56:00,,F,30s,32,cmp_003,google,sem24
usr_d9cd8947fa7d,2025-02-06 15:13:00,2025-07-20 23:19:00,yeongsugim@example.net,facebook_ads,annual_pro,active,android,2025-02-07 15:13:00,,F,30s,38,cmp_002,referral,ref_buddy
usr_aee773b8dbf3,2025-01-18 04:13:00,2025-07-19 02:33:00,hyejin42@example.net,facebook_ads,monthly_basic,active,android,2025-01-28 04:13:00,,F,20s,22,cmp_003,google,sem24
usr_77a28725d8f3,2025-01-07 11:44:00,2025-07-20 05:03:00,ogjabag@example.org,facebook_ads,monthly_basic,active,web,2025-01-10 11:44:00,,F,60s,75,cmp_001,facebook,spring24
usr_8ddba5c60f44,2025-01-21 14:05:00,2025-07-09 10:17:00,junseo81@example.com,facebook_ads,annual_basic,canceled,ios,2025-01-30 14:05:00,2025-03-01 14:05:00,M,40s,46,cmp_003,google,sem24
usr_b3b6d07c5a6a,2024-12-18 18:55:00,2025-07-12 15:33:00,tgim@example.org,direct,none,none,android,,,F,50s,57,cmp_001,facebook,spring24
usr_811aded15ba0,2025-02-01 03:10:00,2025-07-19 12:53:00,caeweonseo@example.net,facebook_ads,annual_basic,active,ios,2025-02-01 03:10:00,,F,60s,66,cmp_001,facebook,spring24
usr_ba484ab147a0,2024-12-19 18:10:00,2025-07-08 05:29:00,obag@example.net,organic,none,none,android,,,M,10s,17,cmp_003,google,sem24
usr_fcb868fcb08c,2024-12-12 11:18:00,2025-07-15 23:46:00,jinubag@example.com,organic,annual_pro,active,ios,2024-12-15 11:18:00,,F,20s,28,cmp_001,facebook,spring24
usr_1da5f9bd9535,2025-02-12 07:32:00,2025-07-14 21:32:00,pjeong@example.com,direct,annual_basic,active,web,2025-02-21 07:32:00,,M,40s,45,cmp_002,referral,ref_buddy
usr_98c207c3ede5,2025-01-25 00:28:00,2025-07-13 23:51:00,janggyeongsug@example.org,facebook_ads,annual_basic,active,web,2025-01-31 00:28:00,,F,20s,22,cmp_003,google,sem24
usr_cdad873c4cb1,2025-02-12 19:54:00,2025-07-21 05:32:00,donghyeon50@example.net,direct,monthly_basic,active,android,2025-02-18 19:54:00,,F,40s,47,cmp_001,facebook,spring24
usr_dfcbb328a751,2024-12-24 21:29:00,2025-07-20 19:23:00,theo@example.com,organic,annual_basic,active,ios,2024-12-30 21:29:00,,F,50s,57,cmp_002,referral,ref_buddy
usr_d7074579844a,2025-01-12 04:34:00,2025-07-13 21:37:00,coehyeonu@example.com,referral,monthly_pro,active,ios,2025-01-19 04:34:00,,M,30s,37,cmp_003,google,sem24
usr_d90903755a6d,2024-12-05 06:42:00,2025-06-28 14:47:00,jiyeon51@example.org,direct,annual_basic,active,android,2024-12-12 06:42:00,,M,20s,23,cmp_002,referral,ref_buddy
usr_1e61c54ffe43,2025-01-29 13:16:00,2025-07-18 21:23:00,juweoni@example.com,google_cpc,monthly_basic,active,web,2025-02-08 13:16:00,,M,10s,18,cmp_002,referral,ref_buddy
usr_f2775d036a5f,2025-01-13 11:44:00,2025-07-19 12:09:00,eunjubag@example.org,facebook_ads,annual_basic,active,android,2025-01-16 11:44:00,,F,30s,37,cmp_002,referral,ref_buddy
usr_4cab47b139dc,2025-02-17 07:45:00,2025-07-18 20:14:00,seongjin75@example.org,direct,annual_pro,active,ios,2025-02-22 07:45:00,,F,20s,26,cmp_003,google,sem24
usr_69ed6f1309c0,2024-12-21 17:37:00,2025-07-16 14:12:00,ryuyunseo@example.net,google_cpc,monthly_pro,active,ios,2024-12-23 17:37:00,,F,30s,34,cmp_001,facebook,spring24
usr_c8ffe5941097,2024-12-27 14:41:00,2025-06-27 03:30:00,ijeongnam@example.org,direct,none,none,web,,,F,30s,31,cmp_001,facebook,spring24
usr_9aa302db1638,2025-01-28 11:11:00,2025-07-14 18:28:00,seungmin54@example.net,facebook_ads,annual_pro,active,android,2025-04-05,,F,20s,28,cmp_002,referral,ref_buddy
usr_4e46d690fa72,2025-01-19 02:39:00,2025-07-13 06:04:00,siu49@example.org,google_cpc,monthly_pro,active,ios,2025-01-26 02:39:00,,F,60s,76,cmp_001,facebook,spring24
usr_49f14cb71d60,2025-01-07 13:30:00,2025-07-20 23:46:00,ho@example.org,google_cpc,monthly_basic,active,android,2025-01-17 13:30:00,,M,10s,14,cmp_002,referral,ref_buddy
usr_c717f089aad5,2024-12-26 02:49:00,2025-07-17 03:14:00,jiuheo@example.com,direct,monthly_pro,active,ios,2024-12-30 02:49:00,,F,30s,35,cmp_003,google,sem24
usr_0aadcdcd1df6,2025-02-26 10:19:00,2025-07-02 04:49:00,geonu72@example.net,referral,none,none,ios,,,F,50s,59,cmp_001,facebook,spring24
usr_f42df0cabe17,2025-02-08 13:11:00,2025-06-16 21:32:00,coeeunseo@example.net,direct,none,none,ios,,,M,60s,118,cmp_001,facebook,spring24
usr_9a56adb300af,2025-02-15 12:05:00,2025-07-14 08:16:00,gi@example.net,referral,annual_pro,active,android,2025-02-16 12:05:00,,F,50s,50,cmp_003,google,sem24
usr_29d4a6ba839a,2025-01-10 13:53:00,2025-07-16 12:32:00,miyeongim@example.org,google_cpc,annual_pro,active,android,2025-04-02,,M,50s,54,cmp_001,facebook,spring24
usr_6d7a9d63c0f4,2025-01-09 09:02:00,2025-07-16 09:31:00,jaehogweon@example.net,organic,none,none,ios,,,M,50s,56,cmp_002,referral,ref_buddy
usr_cc5d4311581a,2025-02-21 10:32:00,2025-06-18 20:39:00,ki@example.com,facebook_ads,none,none,android,,,F,30s,32,cmp_001,facebook,spring24
usr_a35047b1e796,2025-02-17 18:44:00,2025-07-21 12:53:00,songgeonu@example.net,referral,monthly_basic,active,web,2025-02-21 18:44:00,,M,20s,29,cmp_002,referral,ref_buddy
usr_9b6e738f7e74,2025-01-23 01:46:00,2025-07-15 16:50:00,yi@example.com,direct,annual_pro,active,android,2025-01-29 01:46:00,,F,20s,24,cmp_001,facebook,spring24
usr_2e3da2d85c2f,2025-01-11 07:52:00,2025-07-18 00:40:00,zgweon@example.org,organic,annual_basic,active,android,2025-01-20 07:52:00,,F,40s,47,cmp_001,facebook,spring24
usr_a302fd0c6303,2025-02-25 01:57:00,2025-06-28 20:50:00,yunseohyeon@example.net,google_cpc,monthly_pro,active,android,2025-02-25 01:57:00,,F,40s,44,cmp_003,google,sem24
usr_20ffb171e96d,2025-01-29 16:20:00,2025-07-11 16:09:00,dohyeongim@example.net,google_cpc,none,none,android,,,M,40s,45,cmp_001,facebook,spring24
usr_335a39059c95,2025-01-10 08:04:00,2025-07-18 01:38:00,fgim@example.net,facebook_ads,annual_basic,active,android,2025-01-15 08:04:00,,F,20s,22,cmp_001,facebook,spring24
usr_9051d8a2a804,2025-01-22 08:23:00,2025-07-14 16:07:00,anjihu@example.org,referral,annual_pro,active,web,2025-01-27 08:23:00,,M,40s,41,cmp_003,google,sem24
usr_5b7de9260fb5,2024-12-24 22:35:00,2025-07-19 03:02:00,di@example.com,organic,annual_basic,active,web,2024-12-27 22:35:00,,F,10s,10,cmp_001,facebook,spring24
usr_449f4a43ca95,2025-01-21 01:19:00,2025-07-19 05:38:00,xbag@example.org,referral,none,none,ios,,,F,40s,40,cmp_001,facebook,spring24
usr_c8f28c888c70,2024-12-15 19:03:00,2025-07-14 04:59:00,igim@example.org,google_cpc,none,none,web,,,F,20s,21,cmp_001,facebook,spring24
usr_eefd4faf26f7,2025-01-06 09:43:00,2025-07-21 17:35:00,bgim@example.net,referral,monthly_pro,active,web,2025-01-13 09:43:00,,F,40s,49,cmp_002,referral,ref_buddy
usr_a37d0514ded7,2025-01-06 02:33:00,2025-07-15 20:44:00,seoyeonbag@example.net,direct,annual_pro,canceled,ios,2025-01-07 02:33:00,2025-02-06 02:33:00,F,40s,40,cmp_002,referral,ref_buddy
usr_4a3e6fac7830,2025-02-09 09:42:00,2025-07-20 13:51:00,gyeonghyi47@example.net,google_cpc,monthly_basic,active,web,2025-02-09 09:42:00,,F,60s,74,cmp_001,facebook,spring24
usr_096e179f7c70,2025-02-09 23:33:00,2025-07-12 11:24:00,gimjia@example.org,organic,none,none,web,,,M,10s,19,cmp_002,referral,ref_buddy
usr_12f13e5398ab,2025-02-09 04:44:00,2025-07-08 11:10:00,seoyeong18@example.net,referral,monthly_pro,active,ios,2025-02-18 04:44:00,,F,60s,81,cmp_001,facebook,spring24
usr_fbaca74823df,2025-02-08 09:56:00,2025-07-13 08:28:00,gimmisug@example.com,organic,none,none,ios,,,M,30s,32,cmp_001,facebook,spring24
usr_c31246739714,2025-01-13 16:04:00,2025-07-19 17:44:00,isubin@example.com,organic,monthly_basic,active,android,2025-01-16 16:04:00,,F,60s,100,cmp_001,facebook,spring24
usr_a58e2c3f916e,2025-02-15 05:04:00,2025-06-29 06:58:00,bgim@example.org,google_cpc,none,none,ios,,,M,30s,38,cmp_003,google,sem24
usr_24ba0d543e8b,2025-01-05 01:46:00,2025-07-05 04:34:00,sgim@example.net,facebook_ads,annual_pro,active,ios,2025-01-11 01:46:00,,F,10s,15,cmp_003,google,sem24
usr_ae02a2d626a0,2024-12-26 23:04:00,2025-07-19 12:04:00,ryuhyeonsug@example.org,facebook_ads,none,none,web,,,M,20s,29,cmp_002,referral,ref_buddy
usr_f31b8018dedf,2025-02-11 16:40:00,2025-06-01 00:03:00,rbag@example.org,direct,none,none,web,,,M,10s,10,cmp_003,google,sem24
usr_cd10660919f9,2024-12-28 23:28:00,2024-12-28 23:28:00,kgim@example.net,referral,monthly_pro,canceled,android,2025-01-05 23:28:00,2025-02-04 23:28:00,F,10s,11,cmp_003,google,sem24
usr_d204e9b1c51f,2025-02-20 03:36:00,2025-07-17 07:50:00,cunja62@example.net,direct,annual_pro,active,android,2025-02-24 03:36:00,,M,20s,22,cmp_002,referral,ref_buddy
usr_91188c330fa6,2024-12-18 07:40:00,2025-07-20 18:40:00,gimjeonghun@example.net,organic,monthly_basic,active,ios,2024-12-23 07:40:00,,M,50s,52,cmp_003,google,sem24
usr_0426a7810c7f,2025-02-17 17:51:00,2025-07-16 13:52:00,zcoe@example.org,organic,annual_basic,active,android,2025-02-20 17:51:00,,F,10s,19,cmp_001,facebook,spring24
usr_cb5ab9d55167,2025-02-21 03:17:00,2025-07-20 12:10:00,sunja79@example.org,google_cpc,annual_pro,active,ios,2025-02-28 03:17:00,,M,40s,43,cmp_002,referral,ref_buddy
usr_bdf1faaabf4c,2025-01-19 20:50:00,2025-07-16 08:58:00,yeongjingim@example.com,google_cpc,none,none,ios,,,M,40s,48,cmp_002,referral,ref_buddy
usr_d24a1c8dd0a4,2025-01-27 04:37:00,2025-07-09 03:06:00,minsugim@example.org,facebook_ads,none,none,ios,,,M,40s,48,cmp_002,referral,ref_buddy
usr_5c3b5cca4d7d,2025-02-16 14:42:00,2025-06-14 03:58:00,jeongnamyang@example.net,google_cpc,none,none,android,,,M,60s,111,cmp_002,referral,ref_buddy
usr_c7b2073365b7,2025-01-14 10:34:00,2025-07-14 17:03:00,songgyeongsug@example.com,facebook_ads,annual_pro,active,android,2025-04-03,,F,40s,42,cmp_001,facebook,spring24
usr_2b8458db7332,2024-12-17 10:43:00,2025-07-19 13:24:00,hasangceol@example.com,referral,monthly_pro,active,web,2025-04-13,,M,10s,17,cmp_002,referral,ref_buddy
usr_6bcda7bcb822,2025-01-17 13:34:00,2025-07-09 22:22:00,jeonjunseo@example.org,organic,annual_basic,active,android,2025-01-24 13:34:00,,M,20s,24,cmp_003,google,sem24
usr_ff43a6affa8a,2024-12-26 22:55:00,2025-07-17 12:15:00,jiyeoni@example.com,facebook_ads,monthly_basic,active,web,2024-12-30 22:55:00,,M,40s,40,cmp_001,facebook,spring24
usr_4bf073244a2c,2025-02-28 09:08:00,2025-06-12 14:09:00,gimseongmin@example.net,google_cpc,monthly_basic,canceled,android,2025-02-28 09:08:00,2025-03-30 09:08:00,M,40s,40,cmp_003,google,sem24
usr_af3af9c85774,2025-02-10 16:28:00,2025-07-13 21:19:00,haujin@example.com,facebook_ads,monthly_basic,active,android,2025-02-18 16:28:00,,F,10s,17,cmp_001,facebook,spring24
usr_0772f431d851,2024-12-04 21:44:00,2025-07-18 16:43:00,sha@example.org,organic,monthly_basic,active,ios,2024-12-06 21:44:00,,M,10s,13,cmp_003,google,sem24
usr_f0a65203d43d,2024-12-12 05:46:00,2025-07-07 11:36:00,qi@example.org,google_cpc,monthly_basic,active,web,2024-12-22 05:46:00,,M,40s,41,cmp_001,facebook,spring24
usr_4e091ac5184b,2025-02-06 06:54:00,2025-07-17 01:16:00,coeyeongjin@example.com,google_cpc,annual_basic,active,android,2025-02-06 06:54:00,,M,30s,33,cmp_001,facebook,spring24
usr_de2109ec85d1,2025-01-22 22:58:00,2025-07-14 20:56:00,seojun67@example.org,facebook_ads,monthly_basic,active,web,2025-02-01 22:58:00,,F,40s,46,cmp_003,google,sem24
usr_cb14386ddc5c,2025-01-03 02:43:00,2025-07-18 00:44:00,coejeongja@example.com,google_cpc,monthly_basic,active,android,2025-01-13 02:43:00,,M,30s,34,cmp_001,facebook,spring24
usr_63355a72db4a,2025-02-05 05:12:00,2025-07-21 19:58:00,seungmin98@example.com,organic,monthly_basic,active,ios,2025-02-06 05:12:00,,F,30s,31,cmp_003,google,sem24
usr_597ad67c6d4c,2025-03-01 06:00:00,2025-07-21 21:43:00,pi@example.com,google_cpc,annual_pro,active,web,2025-03-11 06:00:00,,M,40s,43,cmp_001,facebook,spring24
usr_cee1793d5d4c,2025-01-18 20:54:00,2025-07-20 21:18:00,hbag@example.org,organic,none,none,web,,,F,40s,47,cmp_003,google,sem24
usr_531aeaf29b39,2024-12-15 20:01:00,2025-04-16 08:46:00,sunja93@example.com,google_cpc,monthly_pro,canceled,android,2024-12-23 20:01:00,2025-01-22 20:01:00,F,60s,81,cmp_001,facebook,spring24
usr_99a8e9245bb7,2025-02-18 11:59:00,2025-07-21 02:46:00,yryu@example.com,facebook_ads,annual_basic,active,android,2025-02-23 11:59:00,,F,50s,51,cmp_003,google,sem24
usr_bb8026eed9ae,2025-01-25 20:18:00,2025-07-14 17:23:00,ryuseonghun@example.com,google_cpc,annual_pro,active,android,2025-04-15,,F,20s,24,cmp_001,facebook,spring24
usr_ffe4a38b5fcc,2024-12-30 07:04:00,2025-07-18 18:34:00,ogim@example.org,direct,annual_pro,active,web,2025-01-05 07:04:00,,M,30s,35,cmp_003,google,sem24
usr_1f56c5aaaa0b,2025-02-10 01:38:00,2025-07-17 11:27:00,jeongsug12@example.net,referral,monthly_basic,active,web,2025-02-13 01:38:00,,M,50s,58,cmp_003,google,sem24
usr_680469dbded1,2025-02-21 00:46:00,2025-07-11 10:32:00,yeongilcoe@example.org,direct,monthly_basic,active,ios,2025-02-22 00:46:00,,M,10s,15,cmp_002,referral,ref_buddy
usr_23e908161c11,2024-12-12 18:09:00,2025-07-18 06:46:00,gimyeongsug@example.net,referral,annual_pro,active,ios,2024-12-20 18:09:00,,M,20s,29,cmp_001,facebook,spring24
usr_4932dfe678b5,2025-02-14 05:20:00,2025-07-10 04:59:00,songjia@example.net,google_cpc,annual_pro,active,ios,2025-02-15 05:20:00,,M,40s,49,cmp_003,google,sem24
usr_95ec52cc0a0d,2024-12-04 02:11:00,2025-06-29 23:28:00,yeongsu59@example.net,referral,monthly_pro,canceled,ios,2024-12-14 02:11:00,2025-01-13 02:11:00,F,40s,49,cmp_002,referral,ref_buddy
usr_b2f3640549ee,2024-12-31 04:26:00,2025-07-17 08:30:00,jeonghobag@example.net,referral,annual_basic,active,android,2025-01-06 04:26:00,,M,40s,45,cmp_001,facebook,spring24
usr_840b688d6d92,2024-12-08 19:31:00,2025-07-15 16:36:00,jeongsu15@example.net,direct,annual_basic,active,ios,2024-12-13 19:31:00,,F,30s,33,cmp_002,referral,ref_buddy
usr_cdc2dd0a3f27,2025-01-13 16:38:00,2025-05-14 09:44:00,ieunseo@example.org,facebook_ads,annual_pro,canceled,ios,2025-01-19 16:38:00,2025-02-18 16:38:00,M,60s,98,cmp_002,referral,ref_buddy
usr_e00511256b2c,2025-02-28 08:52:00,2025-07-11 13:55:00,bno@example.com,organic,monthly_pro,active,ios,2025-03-06 08:52:00,,F,40s,45,cmp_001,facebook,spring24
usr_5a5fd474d786,2025-01-04 07:58:00,2025-07-18 08:40:00,nbag@example.net,organic,monthly_pro,active,web,2025-01-09 07:58:00,,M,20s,28,cmp_001,facebook,spring24
usr_166c55c579a5,2025-01-23 15:36:00,2025-07-18 04:20:00,hyeonji40@example.org,facebook_ads,annual_basic,active,web,2025-06-04,,M,30s,38,cmp_001,facebook,spring24
usr_cb1ba65ed29f,2024-12-30 01:27:00,2025-07-18 14:03:00,gimjunho@example.net,referral,monthly_basic,active,android,2025-04-03,,F,10s,17,cmp_001,facebook,spring24
usr_773c9f7384e0,2024-12-20 02:47:00,2025-07-21 06:10:00,lgim@example.org,referral,monthly_basic,active,android,2024-12-23 02:47:00,,M,10s,17,cmp_002,referral,ref_buddy
usr_b3adc3eed263,2025-01-23 10:23:00,2025-07-21 16:24:00,yeji25@example.org,referral,monthly_pro,active,web,2025-01-28 10:23:00,,M,30s,38,cmp_001,facebook,spring24
usr_7fcc56d6c254,2025-01-04 12:06:00,2025-07-20 07:16:00,migyeong62@example.org,direct,monthly_pro,active,ios,2025-04-18,,F,10s,17,cmp_003,google,sem24
usr_70ff6c72ca2d,2025-02-15 06:26:00,2025-07-17 02:51:00,jihun35@example.org,organic,annual_pro,active,android,2025-02-18 06:26:00,,F,30s,36,cmp_003,google,sem24
usr_761560cbb777,2025-02-17 19:37:00,2025-06-29 06:45:00,ri@example.com,referral,monthly_pro,active,web,2025-02-23 19:37:00,,F,50s,53,cmp_002,referral,ref_buddy
usr_6c9a27384091,2025-01-01 05:34:00,2025-07-21 03:48:00,jaehyeon84@example.net,referral,monthly_pro,active,ios,2025-01-03 05:34:00,,M,60s,103,cmp_001,facebook,spring24
usr_196b46857cb7,2025-01-13 00:17:00,2025-07-20 21:21:00,eunyeonggim@example.com,direct,none,none,web,,,F,40s,43,cmp_003,google,sem24
usr_1876f433ba64,2025-02-25 15:16:00,2025-07-20 20:24:00,gangjinu@example.com,referral,annual_basic,active,android,2025-03-06 15:16:00,,F,40s,46,cmp_001,facebook,spring24
usr_cb5884d7ae73,2025-02-10 18:29:00,2025-07-16 21:59:00,san@example.com,google_cpc,annual_pro,active,ios,2025-02-10 18:29:00,,F,50s,58,cmp_003,google,sem24
usr_176aec23d349,2024-12-18 15:59:00,2025-07-21 05:51:00,jeongjai@example.com,organic,annual_pro,active,ios,2024-12-26 15:59:00,,M,40s,48,cmp_002,referral,ref_buddy
